contract,function,line,detector_id,severity,swc_id,source
buggy_4,PHO.callme_re_ent7(),79,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_4,PHO.bug_re_ent20(),43,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_4,PHO.buyTicket_re_ent23(),89,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_4,PHO.claimReward_re_ent39(),126,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_4,PHO.withdraw_balances_re_ent36(),132,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_4,PHO.callme_re_ent14(),98,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_4,PHO.bug_re_ent27(),226,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_4,PHO.callme_re_ent35(),166,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_4,PHO.claimReward_re_ent4(),72,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_4,PHO.withdrawFunds_re_ent31(uint256),245,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_4,"PHO.transfer(address,uint256)",213,too-many-digits,Info,,slither
buggy_4,PHO.constructor(),148,too-many-digits,Info,,slither
buggy_4,PHO.constructor(),149,too-many-digits,Info,,slither
buggy_4,"PHO.transfer(address,uint256)",209,too-many-digits,Info,,slither
buggy_4,PHO.constructor(),150,too-many-digits,Info,,slither
buggy_4,PHO.constructor(),151,too-many-digits,Info,,slither
buggy_4,"PHO.transfer(address,uint256)",211,too-many-digits,Info,,slither
buggy_4,PHO,48,constable-states,Info,,slither
buggy_4,PHO,57,constable-states,Info,,slither
buggy_4,PHO,39,constable-states,Info,,slither
buggy_5,TTC.buyTicket_re_ent30(),438,arbitrary-send-eth,High,SWC-105,slither
buggy_5,TTC.buyTicket_re_ent37(),362,arbitrary-send-eth,High,SWC-105,slither
buggy_5,TTC.callme_re_ent35(),496,arbitrary-send-eth,High,SWC-105,slither
buggy_5,TTC.buyTicket_re_ent23(),400,arbitrary-send-eth,High,SWC-105,slither
buggy_5,TokenERC20.buyTicket_re_ent2(),126,arbitrary-send-eth,High,SWC-105,slither
buggy_5,TTC.bug_re_ent13(),383,arbitrary-send-eth,High,SWC-105,slither
buggy_5,TokenERC20.bug_re_ent20(),238,arbitrary-send-eth,High,SWC-105,slither
buggy_5,Ownable.buyTicket_re_ent9(),39,arbitrary-send-eth,High,SWC-105,slither
buggy_5,TTC.callme_re_ent14(),420,arbitrary-send-eth,High,SWC-105,slither
buggy_5,TokenERC20.bug_re_ent41(),106,arbitrary-send-eth,High,SWC-105,slither
buggy_5,TokenERC20.callme_re_ent42(),117,arbitrary-send-eth,High,SWC-105,slither
buggy_5,TokenERC20.callme_re_ent7(),337,arbitrary-send-eth,High,SWC-105,slither
buggy_5,TokenERC20.bug_re_ent27(),150,arbitrary-send-eth,High,SWC-105,slither
buggy_5,TokenERC20.withdrawBalance_re_ent33(),138,reentrancy-eth,High,SWC-107,slither
buggy_5,Ownable.withdrawBalance_re_ent40(),20,reentrancy-eth,High,SWC-107,slither
buggy_5,Ownable.buyTicket_re_ent9(),39,reentrancy-eth,High,SWC-107,slither
buggy_5,TTC.withdraw_balances_re_ent8(),453,reentrancy-eth,High,SWC-107,slither
buggy_5,TTC.withdrawFunds_re_ent17(uint256),354,reentrancy-eth,High,SWC-107,slither
buggy_5,TTC.bug_re_ent13(),383,reentrancy-eth,High,SWC-107,slither
buggy_5,TokenERC20.withdrawBalance_re_ent26(),216,reentrancy-eth,High,SWC-107,slither
buggy_5,TTC.withdrawFunds_re_ent3(uint256),373,reentrancy-eth,High,SWC-107,slither
buggy_5,Ownable.withdraw_balances_re_ent21(),10,reentrancy-eth,High,SWC-107,slither
buggy_5,TokenERC20.withdraw_balances_re_ent1(),97,reentrancy-eth,High,SWC-107,slither
buggy_5,"TokenERC20._transfer(address,address,uint256)",195,dead-code,Info,,slither
buggy_5,,0,solc-version,Info,SWC-103,slither
buggy_5,>=0.4.22<0.6.0,5,solc-version,Info,SWC-103,slither
buggy_5,TokenERC20.withdrawBalance_re_ent26(),216,low-level-calls,Info,SWC-104,slither
buggy_5,TokenERC20.withdraw_balances_re_ent1(),97,low-level-calls,Info,SWC-104,slither
buggy_5,Ownable.withdraw_balances_re_ent21(),10,low-level-calls,Info,SWC-104,slither
buggy_5,TTC.withdraw_balances_re_ent8(),453,low-level-calls,Info,SWC-104,slither
buggy_5,TTC.withdrawFunds_re_ent17(uint256),354,low-level-calls,Info,SWC-104,slither
buggy_5,Ownable.buyTicket_re_ent9(),39,low-level-calls,Info,SWC-104,slither
buggy_5,TTC.bug_re_ent13(),383,low-level-calls,Info,SWC-104,slither
buggy_5,TokenERC20.withdrawBalance_re_ent33(),138,low-level-calls,Info,SWC-104,slither
buggy_5,TTC.withdrawFunds_re_ent3(uint256),373,low-level-calls,Info,SWC-104,slither
buggy_5,Ownable.withdrawBalance_re_ent40(),20,low-level-calls,Info,SWC-104,slither
buggy_5,TokenERC20,147,naming-convention,Info,,slither
buggy_5,TTC.bug_re_ent13(),381,naming-convention,Info,,slither
buggy_5,TokenERC20.claimReward_re_ent32(),260,naming-convention,Info,,slither
buggy_5,TokenERC20.bug_re_ent41(),104,naming-convention,Info,,slither
buggy_5,TTC,493,naming-convention,Info,,slither
buggy_5,TokenERC20,259,naming-convention,Info,,slither
buggy_5,TTC.withdraw_balances_re_ent36(),480,naming-convention,Info,,slither
buggy_5,"TokenERC20.transfer(address,uint256)",231,naming-convention,Info,,slither
buggy_5,TTC.withdrawFunds_re_ent3(uint256),370,naming-convention,Info,,slither
buggy_5,TokenERC20.withdrawFunds_re_ent38(uint256),283,naming-convention,Info,,slither
buggy_5,Ownable.claimReward_re_ent25(),64,naming-convention,Info,,slither
buggy_5,TokenERC20,123,naming-convention,Info,,slither
buggy_5,TokenERC20.withdrawBalance_re_ent26(),213,naming-convention,Info,,slither
buggy_5,TokenERC20,95,naming-convention,Info,,slither
buggy_5,TTC.claimReward_re_ent39(),466,naming-convention,Info,,slither
buggy_5,TTC.withdrawFunds_re_ent3(uint256),370,naming-convention,Info,,slither
buggy_5,Ownable,8,naming-convention,Info,,slither
buggy_5,TTC,479,naming-convention,Info,,slither
buggy_5,TokenERC20,86,naming-convention,Info,,slither
buggy_5,TTC.withdraw_balances_re_ent8(),452,naming-convention,Info,,slither
buggy_5,TokenERC20,212,naming-convention,Info,,slither
buggy_5,TokenERC20,308,naming-convention,Info,,slither
buggy_5,TokenERC20.withdrawBalance_re_ent12(),77,naming-convention,Info,,slither
buggy_5,"TokenERC20.approve(address,uint256)",276,naming-convention,Info,,slither
buggy_5,TTC.callme_re_ent14(),418,naming-convention,Info,,slither
buggy_5,TokenERC20,114,naming-convention,Info,,slither
buggy_5,TokenERC20.buyTicket_re_ent2(),125,naming-convention,Info,,slither
buggy_5,TokenERC20,124,naming-convention,Info,,slither
buggy_5,TTC.withdrawFunds_re_ent17(uint256),351,naming-convention,Info,,slither
buggy_5,TokenERC20.bug_re_ent20(),236,naming-convention,Info,,slither
buggy_5,TokenERC20.claimReward_re_ent4(),309,naming-convention,Info,,slither
buggy_5,"TokenERC20.transfer(address,uint256)",231,naming-convention,Info,,slither
buggy_5,"TokenERC20.transferFrom(address,address,uint256)",253,naming-convention,Info,,slither
buggy_5,TTC.callme_re_ent35(),494,naming-convention,Info,,slither
buggy_5,TTC,360,naming-convention,Info,,slither
buggy_5,Ownable,37,naming-convention,Info,,slither
buggy_5,TokenERC20.bug_re_ent27(),148,naming-convention,Info,,slither
buggy_5,TokenERC20,334,naming-convention,Info,,slither
buggy_5,TTC,417,naming-convention,Info,,slither
buggy_5,"TokenERC20.approve(address,uint256)",276,naming-convention,Info,,slither
buggy_5,TokenERC20.claimReward_re_ent11(),87,naming-convention,Info,,slither
buggy_5,TTC.buyTicket_re_ent37(),361,naming-convention,Info,,slither
buggy_5,"TokenERC20.burnFrom(address,uint256)",325,naming-convention,Info,,slither
buggy_5,TTC,465,naming-convention,Info,,slither
buggy_5,"TokenERC20.transferFrom(address,address,uint256)",253,naming-convention,Info,,slither
buggy_5,TokenERC20.callme_re_ent7(),335,naming-convention,Info,,slither
buggy_5,Ownable,16,naming-convention,Info,,slither
buggy_5,TTC,359,naming-convention,Info,,slither
buggy_5,TTC,435,naming-convention,Info,,slither
buggy_5,Ownable.buyTicket_re_ent9(),38,naming-convention,Info,,slither
buggy_5,"TokenERC20.transferFrom(address,address,uint256)",253,naming-convention,Info,,slither
buggy_5,TokenERC20,103,naming-convention,Info,,slither
buggy_5,TTC,369,naming-convention,Info,,slither
buggy_5,TokenERC20,76,naming-convention,Info,,slither
buggy_5,TTC,380,naming-convention,Info,,slither
buggy_5,Ownable.withdraw_balances_re_ent21(),9,naming-convention,Info,,slither
buggy_5,TokenERC20.withdrawFunds_re_ent31(uint256),159,naming-convention,Info,,slither
buggy_5,TTC,398,naming-convention,Info,,slither
buggy_5,TokenERC20,158,naming-convention,Info,,slither
buggy_5,TTC.withdrawFunds_re_ent17(uint256),351,naming-convention,Info,,slither
buggy_5,TokenERC20.withdrawBalance_re_ent19(),183,naming-convention,Info,,slither
buggy_5,TTC,397,naming-convention,Info,,slither
buggy_5,TokenERC20.callme_re_ent42(),115,naming-convention,Info,,slither
buggy_5,TokenERC20,235,naming-convention,Info,,slither
buggy_5,TTC,451,naming-convention,Info,,slither
buggy_5,TTC.buyTicket_re_ent30(),437,naming-convention,Info,,slither
buggy_5,Ownable,36,naming-convention,Info,,slither
buggy_5,TokenERC20.withdrawFunds_re_ent38(uint256),283,naming-convention,Info,,slither
buggy_5,"TokenERC20.burnFrom(address,uint256)",325,naming-convention,Info,,slither
buggy_5,TokenERC20.withdrawFunds_re_ent31(uint256),159,naming-convention,Info,,slither
buggy_5,TTC,350,naming-convention,Info,,slither
buggy_5,TokenERC20,182,naming-convention,Info,,slither
buggy_5,TokenERC20.burn(uint256),301,naming-convention,Info,,slither
buggy_5,TokenERC20.withdraw_balances_re_ent1(),96,naming-convention,Info,,slither
buggy_5,TokenERC20,282,naming-convention,Info,,slither
buggy_5,TTC,436,naming-convention,Info,,slither
buggy_5,TokenERC20,134,naming-convention,Info,,slither
buggy_5,Ownable,63,naming-convention,Info,,slither
buggy_5,TTC.buyTicket_re_ent23(),399,naming-convention,Info,,slither
buggy_5,TokenERC20.withdrawBalance_re_ent33(),135,naming-convention,Info,,slither
buggy_5,Ownable.withdrawBalance_re_ent40(),17,naming-convention,Info,,slither
buggy_5,TokenERC20.bug_re_ent41(),106,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_5,TTC.claimReward_re_ent39(),470,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_5,TTC.withdraw_balances_re_ent36(),481,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_5,TTC.buyTicket_re_ent30(),438,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_5,TokenERC20.bug_re_ent20(),238,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_5,TTC.callme_re_ent35(),496,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_5,TokenERC20.withdrawFunds_re_ent31(uint256),162,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_5,TTC.callme_re_ent14(),420,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_5,TTC.buyTicket_re_ent37(),362,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_5,TokenERC20.withdrawBalance_re_ent19(),186,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_5,Ownable.claimReward_re_ent25(),68,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_5,TokenERC20.callme_re_ent7(),337,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_5,TokenERC20.withdrawBalance_re_ent12(),80,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_5,TokenERC20.withdrawFunds_re_ent38(uint256),286,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_5,TTC.buyTicket_re_ent23(),400,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_5,TokenERC20.buyTicket_re_ent2(),126,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_5,TokenERC20.claimReward_re_ent11(),91,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_5,TokenERC20.claimReward_re_ent4(),313,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_5,TokenERC20.bug_re_ent27(),150,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_5,TokenERC20.callme_re_ent42(),117,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_5,TokenERC20.claimReward_re_ent32(),264,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_5,TTC,389,unindexed-event-address,Info,,slither
buggy_5,TokenERC20,101,constable-states,Info,,slither
buggy_6,ChannelWallet.buyTicket_re_ent30(),365,arbitrary-send-eth,High,SWC-105,slither
buggy_6,ChannelWallet.callme_re_ent14(),348,arbitrary-send-eth,High,SWC-105,slither
buggy_6,Ownable.callme_re_ent7(),281,arbitrary-send-eth,High,SWC-105,slither
buggy_6,ChannelWallet.bug_re_ent13(),320,arbitrary-send-eth,High,SWC-105,slither
buggy_6,ChannelWallet.buyTicket_re_ent23(),335,arbitrary-send-eth,High,SWC-105,slither
buggy_6,Ownable.buyTicket_re_ent9(),168,arbitrary-send-eth,High,SWC-105,slither
buggy_6,Ownable.callme_re_ent42(),85,arbitrary-send-eth,High,SWC-105,slither
buggy_6,ChannelWallet.bug_re_ent41(),293,arbitrary-send-eth,High,SWC-105,slither
buggy_6,Ownable.buyTicket_re_ent37(),142,arbitrary-send-eth,High,SWC-105,slither
buggy_6,Ownable.buyTicket_re_ent2(),98,arbitrary-send-eth,High,SWC-105,slither
buggy_6,Ownable.callme_re_ent35(),45,arbitrary-send-eth,High,SWC-105,slither
buggy_6,ChannelWallet.bug_re_ent27(),303,arbitrary-send-eth,High,SWC-105,slither
buggy_6,Ownable.bug_re_ent20(),224,arbitrary-send-eth,High,SWC-105,slither
buggy_6,Ownable.withdraw_balances_re_ent1(),30,reentrancy-eth,High,SWC-107,slither
buggy_6,ChannelWallet.withdraw_balances_re_ent8(),385,reentrancy-eth,High,SWC-107,slither
buggy_6,Ownable.buyTicket_re_ent9(),168,reentrancy-eth,High,SWC-107,slither
buggy_6,ChannelWallet.bug_re_ent13(),320,reentrancy-eth,High,SWC-107,slither
buggy_6,Ownable.withdrawFunds_re_ent3(uint256),156,reentrancy-eth,High,SWC-107,slither
buggy_6,Ownable.withdrawBalance_re_ent26(),210,reentrancy-eth,High,SWC-107,slither
buggy_6,Ownable.withdrawFunds_re_ent17(uint256),112,reentrancy-eth,High,SWC-107,slither
buggy_6,Ownable.withdrawBalance_re_ent33(),66,reentrancy-eth,High,SWC-107,slither
buggy_6,Ownable.withdrawBalance_re_ent40(),55,reentrancy-eth,High,SWC-107,slither
buggy_6,^0.5.8,5,solc-version,Info,SWC-103,slither
buggy_6,,0,solc-version,Info,SWC-103,slither
buggy_6,Ownable.withdrawFunds_re_ent17(uint256),112,low-level-calls,Info,SWC-104,slither
buggy_6,Ownable.buyTicket_re_ent9(),168,low-level-calls,Info,SWC-104,slither
buggy_6,Ownable.withdrawBalance_re_ent33(),66,low-level-calls,Info,SWC-104,slither
buggy_6,Ownable.withdrawBalance_re_ent26(),210,low-level-calls,Info,SWC-104,slither
buggy_6,Ownable.withdrawFunds_re_ent3(uint256),156,low-level-calls,Info,SWC-104,slither
buggy_6,ChannelWallet.bug_re_ent13(),320,low-level-calls,Info,SWC-104,slither
buggy_6,ChannelWallet.withdraw_balances_re_ent8(),385,low-level-calls,Info,SWC-104,slither
buggy_6,Ownable.withdraw_balances_re_ent1(),30,low-level-calls,Info,SWC-104,slither
buggy_6,Ownable.withdrawBalance_re_ent40(),55,low-level-calls,Info,SWC-104,slither
buggy_6,Ownable,95,naming-convention,Info,,slither
buggy_6,Ownable.withdrawBalance_re_ent33(),63,naming-convention,Info,,slither
buggy_6,ChannelWallet,345,naming-convention,Info,,slither
buggy_6,Ownable.withdrawBalance_re_ent26(),207,naming-convention,Info,,slither
buggy_6,Ownable,221,naming-convention,Info,,slither
buggy_6,Ownable.claimReward_re_ent25(),180,naming-convention,Info,,slither
buggy_6,Ownable,251,naming-convention,Info,,slither
buggy_6,"ChannelWallet.setAddress(string,address)",354,naming-convention,Info,,slither
buggy_6,Ownable.callme_re_ent42(),83,naming-convention,Info,,slither
buggy_6,Ownable.bug_re_ent20(),222,naming-convention,Info,,slither
buggy_6,Ownable,96,naming-convention,Info,,slither
buggy_6,Ownable,192,naming-convention,Info,,slither
buggy_6,ChannelWallet,309,naming-convention,Info,,slither
buggy_6,Ownable,28,naming-convention,Info,,slither
buggy_6,Ownable.callme_re_ent35(),43,naming-convention,Info,,slither
buggy_6,ChannelWallet.buyTicket_re_ent30(),364,naming-convention,Info,,slither
buggy_6,Ownable.buyTicket_re_ent2(),97,naming-convention,Info,,slither
buggy_6,Ownable.claimReward_re_ent32(),237,naming-convention,Info,,slither
buggy_6,Ownable,42,naming-convention,Info,,slither
buggy_6,Ownable,140,naming-convention,Info,,slither
buggy_6,Ownable,152,naming-convention,Info,,slither
buggy_6,ChannelWallet.withdrawFunds_re_ent31(uint256),310,naming-convention,Info,,slither
buggy_6,Ownable,19,naming-convention,Info,,slither
buggy_6,ChannelWallet.bug_re_ent41(),291,naming-convention,Info,,slither
buggy_6,Ownable,236,naming-convention,Info,,slither
buggy_6,Ownable.withdrawFunds_re_ent38(uint256),252,naming-convention,Info,,slither
buggy_6,Ownable.withdrawFunds_re_ent38(uint256),252,naming-convention,Info,,slither
buggy_6,Ownable,166,naming-convention,Info,,slither
buggy_6,Ownable.callme_re_ent7(),279,naming-convention,Info,,slither
buggy_6,Ownable,108,naming-convention,Info,,slither
buggy_6,Ownable.withdrawFunds_re_ent17(uint256),109,naming-convention,Info,,slither
buggy_6,Ownable.claimReward_re_ent4(),265,naming-convention,Info,,slither
buggy_6,Ownable,82,naming-convention,Info,,slither
buggy_6,Ownable,264,naming-convention,Info,,slither
buggy_6,ChannelWallet,300,naming-convention,Info,,slither
buggy_6,ChannelWallet,362,naming-convention,Info,,slither
buggy_6,Ownable,36,naming-convention,Info,,slither
buggy_6,ChannelWallet,363,naming-convention,Info,,slither
buggy_6,ChannelWallet.callme_re_ent14(),346,naming-convention,Info,,slither
buggy_6,ChannelWallet,333,naming-convention,Info,,slither
buggy_6,Ownable.withdraw_balances_re_ent1(),29,naming-convention,Info,,slither
buggy_6,Ownable,206,naming-convention,Info,,slither
buggy_6,Ownable,51,naming-convention,Info,,slither
buggy_6,Ownable.buyTicket_re_ent37(),141,naming-convention,Info,,slither
buggy_6,ChannelWallet,290,naming-convention,Info,,slither
buggy_6,Ownable.buyTicket_re_ent9(),167,naming-convention,Info,,slither
buggy_6,ChannelWallet.withdrawFunds_re_ent31(uint256),310,naming-convention,Info,,slither
buggy_6,Ownable.withdrawBalance_re_ent19(),193,naming-convention,Info,,slither
buggy_6,Ownable.withdrawFunds_re_ent3(uint256),153,naming-convention,Info,,slither
buggy_6,ChannelWallet.withdraw_balances_re_ent8(),384,naming-convention,Info,,slither
buggy_6,ChannelWallet.claimReward_re_ent39(),399,naming-convention,Info,,slither
buggy_6,Ownable,139,naming-convention,Info,,slither
buggy_6,Ownable,62,naming-convention,Info,,slither
buggy_6,ChannelWallet,332,naming-convention,Info,,slither
buggy_6,ChannelWallet.bug_re_ent27(),301,naming-convention,Info,,slither
buggy_6,Ownable,165,naming-convention,Info,,slither
buggy_6,ChannelWallet.bug_re_ent13(),318,naming-convention,Info,,slither
buggy_6,Ownable.withdrawFunds_re_ent3(uint256),153,naming-convention,Info,,slither
buggy_6,Ownable.claimReward_re_ent11(),20,naming-convention,Info,,slither
buggy_6,Ownable,278,naming-convention,Info,,slither
buggy_6,Ownable.withdrawBalance_re_ent12(),10,naming-convention,Info,,slither
buggy_6,Ownable,9,naming-convention,Info,,slither
buggy_6,Ownable.withdrawFunds_re_ent17(uint256),109,naming-convention,Info,,slither
buggy_6,ChannelWallet,398,naming-convention,Info,,slither
buggy_6,ChannelWallet,383,naming-convention,Info,,slither
buggy_6,Ownable,179,naming-convention,Info,,slither
buggy_6,ChannelWallet,317,naming-convention,Info,,slither
buggy_6,ChannelWallet.buyTicket_re_ent23(),334,naming-convention,Info,,slither
buggy_6,Ownable.withdraw_balances_re_ent36(),37,naming-convention,Info,,slither
buggy_6,"ChannelWallet.updateChannel(string,string,address)",371,naming-convention,Info,,slither
buggy_6,Ownable.withdrawBalance_re_ent40(),52,naming-convention,Info,,slither
buggy_6,ChannelWallet.claimReward_re_ent39(),403,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_6,ChannelWallet.withdrawFunds_re_ent31(uint256),313,reentrancy-unlimited-gas,Info,SWC-107,slither
